app_name,count,mean,positive_rate,weighted_score
Bridge Constructor Stunts,25,0.28,0.64,0.5874976654674363
Bridge Creator 2015,9,0.1111111111111111,0.5555555555555556,0.5277777777777778
Bridge It (plus),67,0.31343283582089554,0.6567164179104478,0.6127142224033781
Bridge Project,336,-0.03571428571428571,0.48214285714285715,0.48523970275496214
Bridge to Nowhere,3,-0.3333333333333333,0.3333333333333333,0.4431354300021093
Brief Karate Foolish,275,0.8909090909090909,0.9454545454545454,0.863416265826834
Brigade E5: New Jagged Union,21,-0.14285714285714285,0.42857142857142855,0.4567398474660117
Brigador: Up-Armored Edition,473,0.9069767441860465,0.9534883720930233,0.8825180766452474
Brighter Day,23,0.8260869565217391,0.9130434782608695,0.7543676458976502
Brilliant Shadows - Part One of the Book of Gray Magic,125,0.888,0.944,0.840459934823716
Brine,20,-1.0,,
Brink of Consciousness: Dorian Gray Syndrome,95,0.8105263157894737,0.9052631578947369,0.8026946533473011
Brink of Consciousness: The Lonely Hearts Murders,44,0.5909090909090909,0.7954545454545454,0.7015202634894051
Broforce,366,0.994535519125683,0.9972677595628415,0.9132155976607117
Broken Age,4314,0.6643486323597589,0.8321743161798795,0.8054363853682357
Broken Bots,22,0.9090909090909091,0.9545454545454546,0.7776745509239426
Broken Dreams,93,0.3333333333333333,0.6666666666666666,0.6242166289545029
Broken Sword 1 - Shadow of the Templars: Director's Cut,425,0.788235294117647,0.8941176470588236,0.8304242047261113
Broken Sword 2 - the Smoking Mirror: Remastered,153,0.7516339869281046,0.8758169934640523,0.7933145025874305
Broken Sword 3 - the Sleeping Dragon,109,0.13761467889908258,0.5688073394495413,0.5520920333400947
Broken Sword 4 - the Angel of Death,33,0.09090909090909091,0.5454545454545454,0.5297307919321415
Broken Sword 5 - the Serpent's Curse,576,0.7743055555555556,0.8871527777777778,0.8300462655417145
Broomball,22,0.45454545454545453,0.7272727272727273,0.6388372754619712
Brothers - A Tale of Two Sons,13743,0.9064250891362876,0.9532125445681437,0.9274727106868798
Brothers in Arms: Earned in Blood,100,0.8,0.9,0.800299086647435
Brothers in Arms: Hell's Highway,309,0.7799352750809061,0.889967637540453,0.8206164395492185
Brothers in Arms: Road to Hill 30,223,0.7309417040358744,0.8654708520179372,0.7937975199851208
Brushwood Buddies,11,1.0,1.0,0.7633513242757667
Brütal Legend,3621,0.8287765810549572,0.9143882905274786,0.8792276126293906
Bubble Blowout,10,-0.4,0.3,0.39717164618291595
Bubsy Two-Fur,171,0.30994152046783624,0.6549707602339181,0.6220637334364594
Buff Knight Advanced,14,0.5714285714285714,0.7857142857142857,0.6592717464140289
Bugspeed Collider,3,1.0,1.0,0.6705937099936721
Build 'n Bump,15,0.4666666666666667,0.7333333333333333,0.6320587296973159
Build-A-Lot,5,1.0,1.0,0.7084432256108616
Build-A-Lot 3,1,1.0,1.0,0.5941636475090435
Build-A-Lot 4,5,0.2,0.6,0.5416886451221723
BuildMoreCubes,11,0.6363636363636364,0.8181818181818182,0.6675872063573061
Bulb Boy,162,0.7407407407407407,0.8703703703703703,0.790441916723422
Bullet Heaven 2,116,0.9655172413793104,0.9827586206896551,0.8676404030686269
Bullet Sorrow VR,76,0.868421052631579,0.9342105263157895,0.8167721460382403
Bullets And More VR - BAM VR,64,0.9375,0.96875,0.8353364375935995
Bulletstorm,2159,0.5701713756368689,0.7850856878184345,0.7568235625718966
Bully: Scholarship Edition,3457,0.697425513450969,0.8487127567254845,0.8187090187493635
Bumbledore,31,0.2903225806451613,0.6451612903225806,0.5940219020751413
Bunch Of Heroes,198,-0.36363636363636365,0.3181818181818182,0.3551317446851841
Bunker - The Underground Game,31,0.3548387096774194,0.6774193548387096,0.6149156580918393
Bunker Constructor,4,0.5,0.75,0.5959970389138742
Bunker Punks,116,0.8620689655172413,0.9310344827586207,0.8282503598827026
Bunny Bash,6,0.3333333333333333,0.6666666666666666,0.5738878369214582
Bunny Hop League,195,0.6205128205128205,0.8102564102564103,0.7469157001247266
Bunny Must Die! Chelsea and the 7 Devils,195,0.35384615384615387,0.676923076923077,0.6408031678397201
Burgers,211,-0.2985781990521327,0.35071090047393366,0.38047763706511434
Buried: An Interactive Story,24,0.9166666666666666,0.9583333333333334,0.7844093118291717
BuriedTown,10,-0.4,0.3,0.39717164618291595
Burly Men at Sea,38,0.631578947368421,0.8157894736842105,0.7109706026712276
Burn Zombie Burn,82,-0.12195121951219512,0.43902439024390244,0.45514776996381595
Burning Cars,23,-0.7391304347826086,0.13043478260869565,0.2724078957757866
Burnstar,25,1.0,1.0,0.8124916623837011
Burokku Girls,27,0.3333333333333333,0.6666666666666666,0.6055428064716709
Burst,12,-0.16666666666666666,0.4166666666666667,0.4551691189616627
Burstfire,358,-0.22346368715083798,0.388268156424581,0.40727967875117643
Bus Driver,299,0.32441471571906355,0.6622073578595318,0.6330745228205836
Bus Simulator 16,408,0.12254901960784313,0.5612745098039216,0.5512497773785724
Bus Tycoon ND (Night and Day),15,0.4666666666666667,0.7333333333333333,0.6320587296973159
Bus-Simulator 2012,302,-0.304635761589404,0.347682119205298,0.3749569600482166
But to Paint a Universe,12,0.3333333333333333,0.6666666666666666,0.5896617620766746
Butsbal,30,0.26666666666666666,0.6333333333333333,0.5859097755368377
Buzz Aldrin's Space Program Manager,162,0.5925925925925926,0.7962962962962963,0.7323535333787377
C O S M,7,0.42857142857142855,0.7142857142857143,0.5996985309510746
C-RUSH,51,-0.6078431372549019,0.19607843137254902,0.2885893605409839
C-Wars,31,-0.3548387096774194,0.3225806451612903,0.38508434190816065
C. Kane,9,0.5555555555555556,0.7777777777777778,0.6388888888888888
C.R.E.E.P.S,7,-0.14285714285714285,0.42857142857142855,0.4667671563496418
C9,466,0.26180257510729615,0.630901287553648,0.6103234625628116
C:\raft,13,0.23076923076923078,0.6153846153846154,0.5632496620508348
CAFE 0 ~The Drowned Mermaid~,69,0.36231884057971014,0.6811594202898551,0.6307361432544157
CAGE,8,1.0,1.0,0.7419437476723167
CALENDULA,143,0.45454545454545453,0.7272727272727273,0.6763612766163334
CAPSULE,75,0.7866666666666666,0.8933333333333333,0.7865313186800089
CASE: Animatronics,111,0.5315315315315315,0.7657657657657657,0.7015527680876986
CAT Interstellar,217,0.45622119815668205,0.728110599078341,0.6830081715910434
CDF Ghostship,50,0.04,0.52,0.5138764939260713
CDF Starfighter VR,57,0.40350877192982454,0.7017543859649122,0.6423281444797918
CHAOS - In the Darkness,14,-0.42857142857142855,0.2857142857142857,0.38054619018947833
CHARIOT WARS,7,-0.7142857142857143,0.14285714285714285,0.33383578174820905
CHKN,159,0.8113207547169812,0.9056603773584906,0.8176251760845941
CITYCONOMY: Service for your City,48,-0.16666666666666666,0.4166666666666667,0.4424904004133378
CLANNAD,474,0.9831223628691983,0.9915611814345991,0.9146813338523981
CLANNAD Side Stories,17,1.0,1.0,0.7905427836356942
CLASH,12,0.3333333333333333,0.6666666666666666,0.5896617620766746
CMYW,31,0.6774193548387096,0.8387096774193549,0.7193844381753296
CO-OP : Decrypted,29,0.034482758620689655,0.5172413793103449,0.5110481921957729
CODE OF PRINCESS,69,0.36231884057971014,0.6811594202898551,0.6307361432544157
CONSORTIUM,852,0.5469483568075117,0.7734741784037559,0.7376139747103855
CONTASION 2,4,-1.0,,
CPUCores :: Maximize Your FPS,459,0.49455337690631807,0.7472766884531591,0.7082273934549734
CRANGA!: Harbor Frenzy,1,1.0,1.0,0.5941636475090435
CRAPPY ZOMBIE GAME,7,0.7142857142857143,0.8571428571428571,0.666164218251791
CRYPTARK,234,0.8632478632478633,0.9316239316239316,0.8481899502575333
CT Special Forces: Fire for Effect,54,-0.1111111111111111,0.4444444444444444,0.46107191249531376
CTU: Counter Terrorism Unit,30,-0.26666666666666666,0.36666666666666664,0.4140902244631623
CUPID - A free to play Visual Novel,429,0.7902097902097902,0.8951048951048951,0.8314312939700257
CURSE,19,0.3684210526315789,0.6842105263157895,0.6094511982253501
CV Maker for Windows,3,-0.3333333333333333,0.3333333333333333,0.4431354300021093
Caesar 3,53,0.8490566037735849,0.9245283018867925,0.7967655779516075
Caesar 4,27,0.4074074074074074,0.7037037037037037,0.6289967634653756
CaesarIA,540,0.3,0.65,0.6274411530291975
Caffeine,21,-0.23809523809523808,0.38095238095238093,0.42789974577668616
Cahors Sunset,54,0.3333333333333333,0.6666666666666666,0.6167842625140587
Cakewalk Loop Manager,5,0.6,0.8,0.625065935366517
Cakewalk Sound Center,7,-0.42857142857142855,0.2857142857142857,0.4003014690489254
Calcu-Late,39,-0.07692307692307693,0.46153846153846156,0.47420793423101265
Calibre 10 Racing Series,46,-0.13043478260869565,0.43478260869565216,0.455247611670615
Californium,94,0.3829787234042553,0.6914893617021277,0.642872096753628
Call Of The Mighty Warriors,13,-0.5384615384615384,0.23076923076923078,0.3524174552147188
Call of Cthulhu: Dark Corners of the Earth,707,0.3606789250353607,0.6803394625176803,0.6553276438312808
Call of Cthulhu: Prisoner of Ice,7,-0.14285714285714285,0.42857142857142855,0.4667671563496418
Call of Cthulhu: Shadow of the Comet,6,0.3333333333333333,0.6666666666666666,0.5738878369214582
Call of Cthulhu: The Wasted Land,116,0.3103448275862069,0.6551724137931034,0.618170129557773
Call of Duty,521,0.8502879078694817,0.9251439539347409,0.8605137289836748
Call of Duty 2,719,0.8358831710709318,0.9179415855354659,0.8602685517953702
Call of Duty 4: Modern Warfare,3622,0.8299282164549973,0.9149641082274986,0.8797574982250413
Call of Duty: Advanced Warfare,130,-0.7538461538461538,0.12307692307692308,0.20995107115773906
Call of Duty: Black Ops,4642,0.6945282205945713,0.8472641102972857,0.8199212773258683
Call of Duty: Black Ops - OSX,153,0.21568627450980393,0.6078431372549019,0.5841685094381321
Call of Duty: Black Ops II,8057,0.6395680774481817,0.8197840387240909,0.798455298383821
Call of Duty: Black Ops II - Multiplayer,1,1.0,1.0,0.5941636475090435
Call of Duty: Black Ops III,24543,0.1421586603104755,0.5710793301552377,0.5676890303940194
Call of Duty: Ghosts,8521,-0.09705433634549936,0.45147283182725034,0.4546553731321331
Call of Duty: Infinite Warfare,3666,-0.044189852700491,0.4779050736497545,0.4797728637124932
Call of Duty: Modern Warfare 2,7946,0.7274100176189278,0.8637050088094639,0.8393453542279447
Call of Duty: Modern Warfare 3,5197,0.591687512026169,0.7958437560130844,0.7733281194521742
Call of Duty: Modern Warfare 3 - Multiplayer,2,0.0,0.5,0.5
Call of Duty: United Offensive,191,0.6963350785340314,0.8481675392670157,0.7766444739480247
Call of Duty: World at War,9455,0.8656795346377578,0.9328397673188789,0.9053279072191622
Call of Juarez,231,0.5238095238095238,0.7619047619047619,0.7110817315077875
Call of Juarez Gunslinger,5120,0.908984375,0.9544921875,0.9197466231352165
Call of Juarez: The Cartel,244,-0.28688524590163933,0.35655737704918034,0.3839395281078782
Call of Tomsk-7,145,0.4482758620689655,0.7241379310344828,0.6741367539833655
Call of the Ninja!,4,-1.0,,
Call to Arms,1092,0.19597069597069597,0.597985347985348,0.5860607066563267
Cally's Caves 3,127,0.6377952755905512,0.8188976377952756,0.7448829529533348
Cally's Trials,46,0.34782608695652173,0.6739130434782609,0.6193397022116932
"Calm Down, Stalin",117,0.6923076923076923,0.8461538461538461,0.7638214927032112
Calvino Noir,49,0.42857142857142855,0.7142857142857143,0.6482844452488032
CameraBag Photo,16,0.0,0.5,0.5
Campaign Clicker,233,-0.0815450643776824,0.4592274678111588,0.46711902385256365
Campus Notes - forget me not.,26,1.0,1.0,0.8146098838169371
Can't Drive This,85,0.6470588235294118,0.8235294117647058,0.73889018098838
Canabalt,95,0.6631578947368421,0.8315789473684211,0.74765926182961
Candice DeBébé's Incredibly Trick Lifestyle,64,0.5625,0.78125,0.7012018625561597
Candle,29,1.0,1.0,0.8203975736774127
Candlelight,13,0.38461538461538464,0.6923076923076923,0.605416103418058
Candy Blast,15,-0.06666666666666667,0.4666666666666667,0.48113446718609776
Candy Kingdom,19,0.6842105263157895,0.8421052631578947,0.7032665109899359
Candy Smash VR,5,-0.6,0.2,0.37493406463348306
Cannibal,6,-0.6666666666666666,0.16666666666666666,0.3522243261570836
Cannon Brawl,369,0.8699186991869918,0.9349593495934959,0.8616190099755381
Cannon Fodder 3,48,-0.125,0.4375,0.45686780031000335
Cannons Lasers Rockets,332,-0.5963855421686747,0.20180722891566266,0.25370703488547747
Canyon Capers,580,-0.3931034482758621,0.30344827586206896,0.33238017408270315
CapRiders: Euro Soccer,1,1.0,1.0,0.5941636475090435
Capitalism Plus,16,0.75,0.875,0.715180696278651
Capsized,490,0.49795918367346936,0.7489795918367347,0.7104257642608931
Capsule Force,16,0.5,0.75,0.6434537975191007
Captain Forever Remix,145,0.8758620689655172,0.9379310344827586,0.8402364270136525
Captain Kaon,3,1.0,1.0,0.6705937099936721
Captain Morgane and the Golden Turtle,62,0.3548387096774194,0.6774193548387096,0.6264457300464458
Car Mechanic Manager,19,0.5789473684210527,0.7894736842105263,0.6719947400684073
Car Mechanic Simulator 2014,1285,0.5922178988326848,0.7961089494163424,0.7617945234487978
Car Mechanic Simulator 2015,1824,0.819078947368421,0.9095394736842105,0.8668266954766781
Car Washer: Summer of the Ninja,10,-0.6,0.2,0.34575746927437395
Caravan,32,0.375,0.6875,0.6220540121592062
Card City Nights,553,0.8227848101265823,0.9113924050632911,0.8499628263233067
Card Dungeon,33,0.21212121212121213,0.6060606060606061,0.5693718478416634
Card Hunter,1770,0.7220338983050848,0.8610169491525423,0.823022830697037
Card of spirits,3,0.3333333333333333,0.6666666666666666,0.5568645699978907
Cardinal Quest 2,24,0.75,0.875,0.7326985278602314
Cards and Castles,353,0.3881019830028329,0.6940509915014165,0.6608929076716372
Cards of Cthulhu,12,1.0,1.0,0.7689852862300238
Caretaker Sacrifice,18,1.0,1.0,0.7939242859300176
Cargo 3,68,-0.3235294117647059,0.3382352941176471,0.3834557606563687
Cargo Commander,447,0.6778523489932886,0.8389261744966443,0.7849762426176228
Cargo! - The quest for gravity,169,0.6094674556213018,0.8047337278106509,0.7397972848785052
Caribbean Odyssey,5,-0.6,0.2,0.37493406463348306
Carmageddon 2: Carpocalypse Now,164,0.7804878048780488,0.8902439024390244,0.8063352118639239
Carmageddon Max Pack,126,0.873015873015873,0.9365079365079365,0.8349569563827602
Carmageddon TDR 2000,99,0.29292929292929293,0.6464646464646465,0.6098484848484849
Carmageddon: Max Damage,373,0.646112600536193,0.8230563002680965,0.768760443834156
Carnival Games® VR,23,0.7391304347826086,0.8695652173913043,0.7275921042242133
Carnivore Land,13,0.8461538461538461,0.9230769230769231,0.7319154275197277
Carnivores: Dinosaur Hunter Reborn,249,0.5421686746987951,0.7710843373493976,0.719650070310927
Caromble!,13,1.0,1.0,0.7740818688869509
Carp Fishing Simulator,73,0.1780821917808219,0.589041095890411,0.5646688427613986
Carpe Diem,2285,0.8021881838074398,0.9010940919037199,0.8620042815777197
Carpe Lucem - Seize The Light,25,0.84,0.92,0.7624929964023088
Carrie's Order Up,41,1.0,1.0,0.8376982220073279
Carrier Command: Gaea Mission,431,-0.12761020881670534,0.4361948955916473,0.4464631297255166
Carrotting Brain,10,0.6,0.8,0.6542425307256261
Cars,53,0.20754716981132076,0.6037735849056604,0.5725426968326152
Cars 2,21,-0.23809523809523808,0.38095238095238093,0.42789974577668616
Cars Mater-National,13,0.6923076923076923,0.8461538461538461,0.6897489861525044
Cars Radiator Springs Adventures,3,-0.3333333333333333,0.3333333333333333,0.4431354300021093
Cars Toon: Mater's Tall Tales,8,0.25,0.625,0.5604859369180792
Casey Powell Lacrosse 16,56,0.5714285714285714,0.7857142857142857,0.7011161182785632
Cash_Out,22,0.6363636363636364,0.8181818181818182,0.6943721856467597
Cashtronauts,32,0.625,0.8125,0.7034233535986769
Casino Inc,19,0.47368421052631576,0.7368421052631579,0.6407229691468787
CasinoXR,9,1.0,1.0,0.75
Cast of the Seven Godsends - Redux,64,0.40625,0.703125,0.6453124562905598
Castaway Paradise,226,0.7256637168141593,0.8628318584070797,0.7919604669380622
Caster,1297,0.5574402467232074,0.7787201233616037,0.7465109737739001
Castle Chaos,27,0.4074074074074074,0.7037037037037037,0.6289967634653756
Castle Crashers,14877,0.9130200981380655,0.9565100490690327,0.9311943879834376
Castle Invasion: Throne Out,7,0.7142857142857143,0.8571428571428571,0.666164218251791
Castle Must Be Mine,41,1.0,1.0,0.8376982220073279
Castle Story,2512,-0.1679936305732484,0.4160031847133758,0.4239593333889295
Castle: Never Judge a Book by its Cover,68,0.35294117647058826,0.6764705882352942,0.6271391701930523
CastleAbra,4,1.0,1.0,0.6919940778277485
CastleMiner Z,2284,0.3458844133099825,0.6729422066549913,0.6560853925883015
Castles,8,0.0,0.5,0.5
Castlevania: Lords of Shadow - Ultimate Edition,1625,0.47323076923076923,0.7366153846153846,0.7110648862091481
Castlevania: Lords of Shadow 2,892,0.6076233183856502,0.8038116591928252,0.7645191616551413
Castlevania: Lords of Shadow – Mirror of Fate HD,296,0.5337837837837838,0.7668918918918919,0.7188122175922813
Cat President ~A More Purrfect Union~,34,0.7647058823529411,0.8823529411764706,0.751237560995803
Cat on a Diet,79,0.6708860759493671,0.8354430379746836,0.7457556012296386
Catacomb Kids,253,0.8735177865612648,0.9367588932806324,0.8542853461715859
Catacombs of the Undercity,3,1.0,1.0,0.6705937099936721
Cataegis : The White Wind,43,0.4883720930232558,0.7441860465116279,0.666024653404493
Catch Canvas,42,0.5714285714285714,0.7857142857142857,0.6936250319869904
Catch a Falling Star,90,0.6666666666666666,0.8333333333333334,0.7476002341433227
Catlateral Damage,512,0.8359375,0.91796875,0.8540957677904413
Catmouth Island,44,0.0,0.5,0.5
Catorize,9,-1.0,,
Cats are Liquid - A Light in the Shadows,254,0.8188976377952756,0.9094488188976378,0.8322236543056337
Catyph: The Kunci Experiment,4,1.0,1.0,0.6919940778277485
Catzilla,52,0.038461538461538464,0.5192307692307693,0.5134105693619258
Cave Coaster,17,-0.058823529411764705,0.47058823529411764,0.48290924802142976
Cave Story+,3275,0.9334351145038168,0.9667175572519084,0.9259015816332822
Caveblazers,173,0.7572254335260116,0.8786127167630058,0.7984960879834285
Caveman World: Mountains of Unga Boonga,69,0.5362318840579711,0.7681159420289855,0.6934894920165352
